validation_hamming_loss,training_hamming_loss,fit_time,test_time,params_data,params_vectorizer,params_lda,params_classifier,iteration
0.06413111781532835,0.06459374508879459,1.877413651999973,2.7419284770000445,title,"{'max_df': 0.9534963477609893, 'min_df': 0.03549345912607054, 'ngram_range': (1, 3)}",{'n_components': 35},ClassifierChain,1
0.07374110953058322,0.07126826968411126,0.6021780419999914,1.292574170000023,title,"{'max_df': 0.951620717172062, 'min_df': 0.04764621128742336, 'ngram_range': (1, 2)}",{'n_components': 25},BinaryRelevance,2
0.028042142778984883,0.028195819581958197,17.664910872999997,2.8676240550000216,title,"{'max_df': 0.984565116618598, 'min_df': 0.04804895626373317, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.5138200856158927, 'n_components': 35, 'topic_word_prior': 0.004329876036704857}",BinaryRelevance,3
0.028042142778984883,0.028195819581958197,16.563966393999976,2.8520619730000476,title,"{'max_df': 0.9553958306276664, 'min_df': 0.010837425718704701, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,4
0.028042142778984883,0.028195819581958197,33.23615361399999,115.34896674600009,title,"{'max_df': 0.9725782878224837, 'min_df': 0.045563222583173295, 'ngram_range': (1, 1)}","{'doc_topic_prior': 3.094007864244481, 'n_components': 30, 'topic_word_prior': 1.0548777482285927}",BinaryRelevance,5
0.02621074515811358,0.026355492692126354,34.854010066,16.936487485000043,title,"{'max_df': 0.9786285304842813, 'min_df': 0.031064809485107696, 'ngram_range': (1, 3)}",{'n_components': 20},ClassifierChain,6
0.02677316993106467,0.026974697469746976,23.420944893999945,3.2199575749999667,title,"{'max_df': 0.9725840149256466, 'min_df': 0.03355583945223588, 'ngram_range': (1, 2)}",{'n_components': 20},BinaryRelevance,7
0.028042142778984883,0.028195819581958197,10.866233996999995,4.471350185000006,title,"{'max_df': 0.9793552994107522, 'min_df': 0.02688330343802789, 'ngram_range': (1, 3)}","{'doc_topic_prior': 0.2390452620936638, 'n_components': 40, 'topic_word_prior': 0.23468141668215992}",BinaryRelevance,8
0.02556359714254451,0.025649850699355648,21.64826065500006,3.2499913430000333,title,"{'max_df': 0.9510320434021408, 'min_df': 0.032831112107155926, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.1704965132605319, 'n_components': 40, 'topic_word_prior': 2.0293430718491496}",BinaryRelevance,9
0.026178544073280914,0.02628948609146629,81.61946132700007,4.88187270800006,title,"{'max_df': 0.9678060494112435, 'min_df': 0.029406302533045985, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.030390787275205566, 'n_components': 45, 'topic_word_prior': 0.0010005624563313635}",ClassifierChain,10
0.04831350726087568,0.048582429671538585,0.7373149639998928,5.376865007999982,title,"{'max_df': 0.9609885939534166, 'min_df': 0.033146573449135394, 'ngram_range': (1, 3)}",{'n_components': 15},BinaryRelevance,11
0.023251059040532724,0.021691026245481693,161.05398453899988,11.87556538900003,title,"{'max_df': 0.9779294991494683, 'min_df': 0.014361843178177802, 'ngram_range': (1, 1)}",{'n_components': 30},BinaryRelevance,12
0.028042142778984883,0.028195819581958197,10.126616118000129,5.688898899999913,title,"{'max_df': 0.9605059538210886, 'min_df': 0.03666393010622525, 'ngram_range': (1, 3)}","{'doc_topic_prior': 0.007294838665869604, 'n_components': 45, 'topic_word_prior': 0.040596659536163066}",ClassifierChain,13
0.028042142778984883,0.028195819581958197,21.12982373,3.107594486999915,title,"{'max_df': 0.9590346778556338, 'min_df': 0.013658231154124607, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.21971579766659097, 'n_components': 35, 'topic_word_prior': 0.0018558809056208798}",BinaryRelevance,14
0.028042142778984883,0.028195819581958197,12.15757307900003,1.9860680099998262,title,"{'max_df': 0.9817957310357887, 'min_df': 0.01443142629801743, 'ngram_range': (1, 1)}",{'n_components': 35},ClassifierChain,15
0.025590170853328747,0.025714285714285714,24.075472840000202,3.6755370999999286,title,"{'max_df': 0.9515477329720967, 'min_df': 0.023235338832493867, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.02027667744989153, 'n_components': 45, 'topic_word_prior': 0.0021356074070579163}",BinaryRelevance,16
0.2974010910853016,0.3075640421184976,4.338749690999975,5.349302143999921,title,"{'max_df': 0.9755097011104671, 'min_df': 0.025121913522787018, 'ngram_range': (1, 3)}",{'n_components': 30},ClassifierChain,17
0.028042142778984883,0.028195819581958197,31.045402142000057,5.798046897000177,title,"{'max_df': 0.9523954662324978, 'min_df': 0.037263902140738256, 'ngram_range': (1, 3)}","{'doc_topic_prior': 1.6398497257853852, 'n_components': 35, 'topic_word_prior': 0.4771678143394008}",ClassifierChain,18
0.02581745423850687,0.025928021373565927,145.803596428,62.601748012999906,title,"{'max_df': 0.9713962321142278, 'min_df': 0.022527443609729685, 'ngram_range': (1, 2)}",{'n_components': 45},BinaryRelevance,19
0.0295568442936864,0.029743831526009745,47.063477401,1.3706962369999474,title,"{'max_df': 0.9759926891390613, 'min_df': 0.04044756020304054, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,20
0.023864755443702812,0.020485619990570487,367.5000687030001,26.78038173799996,title,"{'max_df': 0.9872780003146346, 'min_df': 0.010151370413221908, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.001465829069161418, 'n_components': 40, 'topic_word_prior': 7.799735818553592}",BinaryRelevance,21
0.025102152470573524,0.021592016344491594,245.30733265000003,26.519870661999903,title,"{'max_df': 0.9891089737861234, 'min_df': 0.010955733600660291, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.0017395375492375014, 'n_components': 25, 'topic_word_prior': 7.882938059681713}",BinaryRelevance,22
0.026293905241273664,0.023105453402483104,194.62125199799993,23.234146625999983,title,"{'max_df': 0.9889182572610841, 'min_df': 0.012250530738412141, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.001006694006652501, 'n_components': 20, 'topic_word_prior': 9.3989162735304}",BinaryRelevance,23
0.025337876916824285,0.02554141128398554,205.26009678899982,15.85273822299996,title,"{'max_df': 0.9796802854003162, 'min_df': 0.02083927429014551, 'ngram_range': (1, 2)}",{'n_components': 40},BinaryRelevance,24
0.023636846794741533,0.02171774320289172,139.25580043299988,17.608710706000238,title,"{'max_df': 0.9638136729089145, 'min_df': 0.013321274391633674, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.003678817752270427, 'n_components': 50, 'topic_word_prior': 0.06696430678589954}",BinaryRelevance,25
0.023805355384302753,0.023778092094923778,26.55950834899977,11.184301645000232,title,"{'max_df': 0.9613531747142748, 'min_df': 0.017668043413256035, 'ngram_range': (1, 1)}",{'n_components': 30},BinaryRelevance,26
0.02711143763775343,0.027243438629577243,28.633861173999776,108.35798564800007,title,"{'max_df': 0.9633904241489327, 'min_df': 0.04721718660382292, 'ngram_range': (1, 2)}",{'n_components': 30},BinaryRelevance,27
0.026381442170915856,0.026434071978626433,28.152164935999735,4.889586001000225,title,"{'max_df': 0.9682632705274657, 'min_df': 0.042539505177978845, 'ngram_range': (1, 1)}","{'doc_topic_prior': 8.214939581241211, 'n_components': 50, 'topic_word_prior': 0.03137919960081556}",BinaryRelevance,28
0.024348709611867508,0.024384724186704385,64.913380254,6.78775596100013,title,"{'max_df': 0.9897417144185281, 'min_df': 0.020454123199091335, 'ngram_range': (1, 1)}",{'n_components': 50},BinaryRelevance,29
0.02309255467150204,0.022553826811252554,83.35590545500008,9.278358372999719,title,"{'max_df': 0.95657849951232, 'min_df': 0.016492738530003652, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.006436668792212351, 'n_components': 50, 'topic_word_prior': 0.007557041930101616}",BinaryRelevance,30
0.027086427086427087,0.027169574100267168,53.90719134799974,236.28643992199977,title,"{'max_df': 0.9897734737854808, 'min_df': 0.01818863407465651, 'ngram_range': (1, 1)}",{'n_components': 50},BinaryRelevance,31
0.028042142778984883,0.028195819581958197,39.81334615200012,31.440097270000024,title,"{'max_df': 0.9662637619405612, 'min_df': 0.042574727128045116, 'ngram_range': (1, 1)}",{'n_components': 30},BinaryRelevance,32
0.025294733715786347,0.024263712085494264,40.73698279700011,6.951477784999952,title,"{'max_df': 0.9854798467948889, 'min_df': 0.01615483756224777, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.046493412166432234, 'n_components': 15, 'topic_word_prior': 0.008826345071916155}",BinaryRelevance,33
0.025683335157019368,0.025706427785635706,73.4775671440002,5.2352381000000605,title,"{'max_df': 0.9563456997139448, 'min_df': 0.039809643267814415, 'ngram_range': (1, 2)}",{'n_components': 40},BinaryRelevance,34
0.025235021024494708,0.025354392582115356,75.09012607499972,256.5113838320003,title,"{'max_df': 0.9635742421900879, 'min_df': 0.010027106161241143, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.007661176747061564, 'n_components': 50, 'topic_word_prior': 0.014909862315902998}",BinaryRelevance,35
0.02515873884294937,0.025063649222065065,79.68832193200069,33.51075682499959,title,"{'max_df': 0.9798118378198182, 'min_df': 0.026373365339052938, 'ngram_range': (1, 1)}",{'n_components': 15},BinaryRelevance,36
0.023457396088975038,0.022534967782492536,56.689682542999435,6.916616782999881,title,"{'max_df': 0.9727055383501186, 'min_df': 0.01714700136653589, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.7813309792945251, 'n_components': 50, 'topic_word_prior': 0.19384166560089966}",BinaryRelevance,37
0.027856752067278383,0.027916077322017917,71.29760566000004,10.630115809999552,title,"{'max_df': 0.9867316024847095, 'min_df': 0.042193296038703365, 'ngram_range': (1, 1)}",{'n_components': 30},ClassifierChain,38
0.025063073484126116,0.02497092566399497,37.71565058099986,109.653368194,title,"{'max_df': 0.9565388751302704, 'min_df': 0.026867504295157378, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.07185025875514905, 'n_components': 25, 'topic_word_prior': 0.010076137837409977}",BinaryRelevance,39
0.02150813624497835,0.020825082508250825,131.3069557460003,26.256687373000204,title,"{'max_df': 0.9644580941625673, 'min_df': 0.01117849367056174, 'ngram_range': (1, 1)}",{'n_components': 25},BinaryRelevance,40
0.028042142778984883,0.028195819581958197,35.67586919899986,18.061998266000046,title,"{'max_df': 0.9797212411532794, 'min_df': 0.049674226800992705, 'ngram_range': (1, 2)}","{'doc_topic_prior': 0.013498637891985488, 'n_components': 30, 'topic_word_prior': 2.7066318698444514}",BinaryRelevance,41
0.021501570975255187,0.020881659594530883,129.19085755600008,22.27999610900042,title,"{'max_df': 0.9573958909390872, 'min_df': 0.01025351070755507, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,42
0.02146593093961515,0.020856514222850855,128.27326097999958,22.178935076000016,title,"{'max_df': 0.9576719989599031, 'min_df': 0.01033515539094055, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,43
0.023144764197395775,0.023011158258683013,69.38774521100004,21.76583903899973,title,"{'max_df': 0.9585901204233253, 'min_df': 0.01770765165260582, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,44
0.026584340268550794,0.02666666666666667,49.784255782999935,21.71119439800077,title,"{'max_df': 0.9500171868411609, 'min_df': 0.021916396815272486, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,45
0.021494380441748864,0.020776363350620778,124.7784516290003,18.668695127999854,title,"{'max_df': 0.9553623853415454, 'min_df': 0.010256284568329612, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,46
0.023553686711581447,0.023484205563413484,45.311067530999935,19.080363244000182,title,"{'max_df': 0.9618962391325409, 'min_df': 0.019438720490725585, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,47
0.02553983711878449,0.02560898947037561,73.19014715999947,25.733121778000168,title,"{'max_df': 0.9541537924695517, 'min_df': 0.0246289655129139, 'ngram_range': (1, 3)}",{'n_components': 25},ClassifierChain,48
0.02214715583136636,0.021546440358321546,95.14686966600038,28.87112940500083,title,"{'max_df': 0.9501984192681615, 'min_df': 0.012633977696338203, 'ngram_range': (1, 1)}",{'n_components': 35},ClassifierChain,49
0.047411251621777936,0.048151815181518155,0.8114935200001128,2.693029494000257,title,"{'max_df': 0.9532120900444603, 'min_df': 0.02815993297567827, 'ngram_range': (1, 1)}",{'n_components': 45},ClassifierChain,50
0.023214481109217953,0.022542825711142543,272.79920659600066,61.1231030150002,title,"{'max_df': 0.9560671313748691, 'min_df': 0.01510275163479504, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,51
0.03667859878386194,0.03635706427785636,0.8214016730007643,2.007116507000319,title,"{'max_df': 0.9685028108191354, 'min_df': 0.03745470264480609, 'ngram_range': (1, 3)}",{'n_components': 15},ClassifierChain,52
0.02711143763775343,0.027243438629577243,49.23536757799957,21.56231554399983,title,"{'max_df': 0.952515890674472, 'min_df': 0.045674224723718064, 'ngram_range': (1, 2)}",{'n_components': 20},ClassifierChain,53
0.025524518156097104,0.02560898947037561,78.87272031599969,28.367706347999956,title,"{'max_df': 0.9613139664386945, 'min_df': 0.033075242735564774, 'ngram_range': (1, 3)}",{'n_components': 50},ClassifierChain,54
0.039397245713035184,0.040194876630520196,1.0491663019993211,15.141066735000095,title,"{'max_df': 0.9552021417272706, 'min_df': 0.016932381738350544, 'ngram_range': (1, 2)}",{'n_components': 40},ClassifierChain,55
0.024634142528879372,0.024655036932264656,44.444469140000365,1.652747651000027,title,"{'max_df': 0.9513425876780419, 'min_df': 0.012069414819503953, 'ngram_range': (1, 1)}",{'n_components': 20},ClassifierChain,56
0.025524518156097104,0.02560898947037561,108.03592541099988,26.561637304000214,title,"{'max_df': 0.9641684085531355, 'min_df': 0.03187013113015175, 'ngram_range': (1, 1)}",{'n_components': 35},ClassifierChain,57
0.028042142778984883,0.028195819581958197,44.12189183400005,174.23013203999926,title,"{'max_df': 0.9701941919417792, 'min_df': 0.04897996153873131, 'ngram_range': (1, 2)}",{'n_components': 25},ClassifierChain,58
0.02422459475091054,0.02424956781392425,139.63504854800067,43.22949400400012,title,"{'max_df': 0.9575391972812722, 'min_df': 0.021258211933815684, 'ngram_range': (1, 3)}",{'n_components': 25},ClassifierChain,59
0.022013349381770433,0.02199277070564199,58.20381823599928,2.592556233000323,title,"{'max_df': 0.9730209777255721, 'min_df': 0.010029185916181491, 'ngram_range': (1, 1)}",{'n_components': 45},ClassifierChain,60
0.04901943007206165,0.050344177274870346,0.654915085000539,3.976736931999767,title,"{'max_df': 0.9667083244037608, 'min_df': 0.02313087860867996, 'ngram_range': (1, 2)}",{'n_components': 15},ClassifierChain,61
0.025540149750676068,0.02562942008486563,104.37814897899989,27.856545118999748,title,"{'max_df': 0.9598400478118996, 'min_df': 0.02955667671254597, 'ngram_range': (1, 3)}",{'n_components': 20},ClassifierChain,62
0.03545308176887124,0.03517208863743517,110.40708842700042,453.081271989,title,"{'max_df': 0.9628267309072153, 'min_df': 0.01358830394786828, 'ngram_range': (1, 1)}",{'n_components': 35},ClassifierChain,63
0.023449580291685555,0.023265755146943266,119.08705606300009,36.72298128700004,title,"{'max_df': 0.9564639676944837, 'min_df': 0.019279604898735356, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,64
0.028042142778984883,0.028195819581958197,24.252727201999733,6.237391554999704,title,"{'max_df': 0.954301877255282, 'min_df': 0.02694904059098105, 'ngram_range': (1, 2)}",{'n_components': 40},ClassifierChain,65
0.021467181467181465,0.020853371051390852,128.8357654319998,22.301935196999693,title,"{'max_df': 0.9576222556783577, 'min_df': 0.010408097052856037, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,66
0.02313976208713051,0.022986012887002985,63.17716920799921,21.841582340999594,title,"{'max_df': 0.9510012210091496, 'min_df': 0.01566201755444985, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,67
0.0220274178168915,0.02157158573000157,116.00912703199901,22.638002267000047,title,"{'max_df': 0.9587156239944419, 'min_df': 0.012258667707015706, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,68
0.02318571897519266,0.022003771805752005,336.9020676990003,68.77192919200024,title,"{'max_df': 0.9607249184080008, 'min_df': 0.013472621161327986, 'ngram_range': (1, 1)}",{'n_components': 25},ClassifierChain,69
0.021368077157550843,0.02096023888103096,66.13345229100014,18.087452388999736,title,"{'max_df': 0.9524680521343607, 'min_df': 0.011611464487358746, 'ngram_range': (1, 1)}",{'n_components': 50},ClassifierChain,70
0.0237593984962406,0.023573785950023574,74.41480760400009,17.72309372899872,title,"{'max_df': 0.9516857908353317, 'min_df': 0.014630100318423232, 'ngram_range': (1, 1)}",{'n_components': 50},ClassifierChain,71
0.024549106654369813,0.024623605217664622,53.120086345001255,54.10204229400006,title,"{'max_df': 0.964782580996815, 'min_df': 0.018740353561237603, 'ngram_range': (1, 1)}",{'n_components': 50},ClassifierChain,72
0.023796601691338532,0.023831526009743833,37.581773206000435,28.268087624001055,title,"{'max_df': 0.9526267565211647, 'min_df': 0.016553436539248283, 'ngram_range': (1, 1)}",{'n_components': 50},ClassifierChain,73
0.026461163303268566,0.026493792236366494,124.93345743400096,482.1617462840004,title,"{'max_df': 0.9736854830109805, 'min_df': 0.02376890185850008, 'ngram_range': (1, 1)}",{'n_components': 50},ClassifierChain,74
0.05900051584262111,0.058203677510608204,0.9605176719996962,3.354583057000127,title,"{'max_df': 0.9574300978568768, 'min_df': 0.020310267574694674, 'ngram_range': (1, 1)}",{'n_components': 45},ClassifierChain,75
0.023841933315617528,0.023487348734873487,71.17556446900016,18.418437658001494,title,"{'max_df': 0.9622204134079466, 'min_df': 0.010041902681911187, 'ngram_range': (1, 1)}","{'doc_topic_prior': 8.459084899607722, 'n_components': 20, 'topic_word_prior': 0.12208593799672891}",ClassifierChain,76
0.028042142778984883,0.028195819581958197,27.828930572999525,7.888523470999644,title,"{'max_df': 0.9836155549672039, 'min_df': 0.035227768163716776, 'ngram_range': (1, 3)}",{'n_components': 50},ClassifierChain,77
0.02163068794647742,0.021265126512651264,37.42424498100081,12.585501079000096,title,"{'max_df': 0.9666529735374262, 'min_df': 0.011648729510397828, 'ngram_range': (1, 3)}",{'n_components': 30},ClassifierChain,78
0.02316446000656527,0.02295929592959296,78.4384812290009,26.026239058999636,title,"{'max_df': 0.968376512666312, 'min_df': 0.017896374583681, 'ngram_range': (1, 1)}",{'n_components': 15},ClassifierChain,79
0.04767948978475294,0.04783121169259783,47.85918614599905,171.52542789299878,title,"{'max_df': 0.953856885321395, 'min_df': 0.03565116182572588, 'ngram_range': (1, 1)}","{'doc_topic_prior': 4.058305474950616, 'n_components': 15, 'topic_word_prior': 0.6893003171225551}",ClassifierChain,80
0.025524518156097104,0.02560898947037561,31.502601907999633,12.89165398499972,title,"{'max_df': 0.968658874916192, 'min_df': 0.025959352161502528, 'ngram_range': (1, 3)}",{'n_components': 40},ClassifierChain,81
0.026243258874837822,0.026297344020116298,37.140129389999856,13.152278628000204,title,"{'max_df': 0.9592673209580164, 'min_df': 0.03931509008375307, 'ngram_range': (1, 2)}",{'n_components': 50},ClassifierChain,82
0.028042142778984883,0.028195819581958197,2.0777042520003306,2.6296108669994283,title,"{'max_df': 0.9653599955288271, 'min_df': 0.013433527367120328, 'ngram_range': (1, 1)}",{'n_components': 35},ClassifierChain,83
0.028042142778984883,0.028195819581958197,47.111897957998735,4.022906909000085,title,"{'max_df': 0.9701567481198687, 'min_df': 0.015461156558162522, 'ngram_range': (1, 1)}","{'doc_topic_prior': 0.752369962538647, 'n_components': 30, 'topic_word_prior': 3.436234547192355}",ClassifierChain,84
0.026258577837525207,0.02641049819267641,142.63111259499965,47.97783240199897,title,"{'max_df': 0.976436387889356, 'min_df': 0.03025685718896473, 'ngram_range': (1, 3)}",{'n_components': 20},ClassifierChain,85
0.021455614087193035,0.020936665095080936,359.3791129399997,44.20637161599916,title,"{'max_df': 0.9500177504122462, 'min_df': 0.011040284869045439, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,86
0.025236896815844186,0.02523180889517523,282.2881130040005,45.60951778299932,title,"{'max_df': 0.9507297103105171, 'min_df': 0.0171504488787739, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,87
0.025139668297563034,0.025038503850385037,69.790684091,8.304241099998762,title,"{'max_df': 0.9500042170142792, 'min_df': 0.020425460492499894, 'ngram_range': (1, 3)}","{'doc_topic_prior': 0.0027775891391171666, 'n_components': 15, 'topic_word_prior': 0.028292970147165846}",ClassifierChain,88
0.028042142778984883,0.028195819581958197,63.608100743998875,244.44713099799992,title,"{'max_df': 0.9843326451814429, 'min_df': 0.04964136365206804, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,89
0.053994028730870836,0.05261040389753261,1.151556797000012,2.925387995001074,title,"{'max_df': 0.9803493443251118, 'min_df': 0.045081904892850744, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,90
0.025545777124724493,0.02561999057048562,86.09189002200037,60.96667233500011,title,"{'max_df': 0.9548041558169651, 'min_df': 0.025845646000820007, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,91
0.02636143372985478,0.026476504793336478,39.258960679000666,4.298629843000526,title,"{'max_df': 0.9522910848024134, 'min_df': 0.011052569059106536, 'ngram_range': (1, 3)}","{'doc_topic_prior': 0.07971630365455908, 'n_components': 25, 'topic_word_prior': 0.0034558946884752336}",ClassifierChain,92
0.025776812092601565,0.025813295615275813,202.5828610030003,39.38332940699911,title,"{'max_df': 0.9834825566454957, 'min_df': 0.022026316032988255, 'ngram_range': (1, 3)}",{'n_components': 30},ClassifierChain,93
0.02711143763775343,0.027243438629577243,117.47120274900044,33.12116047999916,title,"{'max_df': 0.9655108198978075, 'min_df': 0.04246149871802484, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,94
0.023542744595376173,0.02338205249096338,31.20942046700111,8.003309781001008,title,"{'max_df': 0.955773180106384, 'min_df': 0.014077031107469176, 'ngram_range': (1, 3)}",{'n_components': 50},BinaryRelevance,95
0.022375689744110798,0.02185918591859186,212.58788921000087,43.374213753999356,title,"{'max_df': 0.9745572556253539, 'min_df': 0.012664823362723685, 'ngram_range': (1, 3)}",{'n_components': 45},ClassifierChain,96
0.04767948978475294,0.04783121169259783,50.58801668200067,174.38735711500158,title,"{'max_df': 0.9534757798114326, 'min_df': 0.03049361836290771, 'ngram_range': (1, 2)}","{'doc_topic_prior': 1.708305346609529, 'n_components': 20, 'topic_word_prior': 0.0010876334379753823}",ClassifierChain,97
